model,persona,psd,delta_norm,empirical_cosine,empirical_projection,empirical_projection_per_dim,empirical_off_target_leakage,empirical_target_norm,theory_cosine,theory_projection,theory_projection_per_dim,theory_off_target_leakage,theory_target_norm
DeepSeek-V4-Flash,ISTP,1.1084507188011865,4.570259394409112,0.7036955796699442,3.216071333790728,0.7800118711023672,0.7875560151190842,0.7294080007243109,0.6204259929882523,2.8355077229901617,0.6877116378907682,0.8693191008602446,0.48507125007266594
DeepSeek-V4-Flash,ISFP,0.7173121856347148,2.9575539079145923,0.5318996874288477,1.5731219991737388,0.38153812732800846,0.6074252456517493,0.94153436698462,0.5174541275529082,1.5303984771106396,0.3711761512006811,0.6138118901095846,0.48507125007266594
DeepSeek-V4-Flash,INFP,0.9028833280263043,3.722683329061651,0.6908025447845116,2.571639117142666,0.6237141006440801,0.6528238848920905,1.2251416783820155,0.5120305236726383,1.9061274944468376,0.46230382326460306,0.7755472126329807,0.48507125007266594
DeepSeek-V4-Flash,INTP,1.086331845505835,4.4790609434927235,0.5607894399676688,2.511810078082343,0.6092034272602613,0.899437636956818,0.732325440214276,0.33082102844321787,1.4817675477861125,0.3593814183608592,1.0251643159499118,0.48507125007266594
DeepSeek-V4-Flash,ESTP,1.7503521330627914,7.216886726643067,0.8724541909885999,6.296403070549742,1.5271020541964677,0.8553899144754935,1.5140218995565025,0.7796993172728466,5.627001653599068,1.3647483631361292,1.0959901892967472,0.48507125007266594
DeepSeek-V4-Flash,ESFP,1.1757204373210766,4.847619549272187,0.7654458922604812,3.710590471232001,0.8999503791941146,0.7565764083837353,1.1527133590123215,0.37669503736109305,1.8260742272254515,0.44288805406286363,1.0891137306557443,0.48507125007266594
DeepSeek-V4-Flash,ENFP,1.0479972018839858,4.321003158719429,0.8529392767467862,3.685553309018728,0.8938779754075824,0.5470651700098491,1.2997326946994656,0.5458111820079188,2.358451841520602,0.5720085915012898,0.87812545026629,0.48507125007266594
DeepSeek-V4-Flash,ENTP,1.4200482195281925,5.855008802585033,0.856203166595265,5.0130770772164555,1.2158497822780063,0.7336526785337283,1.4702193241266457,0.6684373142343036,3.9137063588181458,0.9492132179446299,1.0561871106316296,0.48507125007266594
DeepSeek-V4-Flash,ESTJ,1.49582896601869,6.167460824753509,0.8571044725978012,5.286158257467957,1.2820816970159636,0.7705652585973561,1.0978356630003128,0.6585511903984119,4.061588667876995,0.9850799462040339,1.1256650457250599,0.48507125007266594
DeepSeek-V4-Flash,ESFJ,1.1522521428131474,4.750857292162892,0.7711043802374574,3.663406867869872,0.8885066744612143,0.7336490237541133,0.9911784735407213,0.7049569283057671,3.3491497635022065,0.8122881312312944,0.817234967728536,0.48507125007266594
