model,persona,psd,delta_norm,empirical_cosine,empirical_projection,empirical_projection_per_dim,empirical_off_target_leakage,empirical_target_norm,theory_cosine,theory_projection,theory_projection_per_dim,theory_off_target_leakage,theory_target_norm
DeepSeek-V4-Pro,ISTP,0.8545110077624668,3.5232391432576433,0.6981245395586118,2.45965970464162,0.5965551038419374,0.6118096684977787,0.7278199193108071,0.47312554418334035,1.6669344369418184,0.4042909855582717,0.7528199395496561,0.48507125007266594
DeepSeek-V4-Pro,ISFP,0.5610894567516909,2.313431095607654,0.6226764249796569,1.4405190040497446,0.3493771770239207,0.4390409623858617,0.9021707324165423,0.546434927274269,1.2641395524824008,0.3065988764944693,0.46991329775846596,0.48507125007266594
DeepSeek-V4-Pro,INFP,0.745798180459433,3.0750046734277037,0.7506996333435292,2.308404880871816,0.5598704206191676,0.4927068480266104,1.1879362425099589,0.5937052813297825,1.825646514727791,0.44278431854490763,0.600130796766274,0.48507125007266594
DeepSeek-V4-Pro,INTP,0.9181317548362546,3.785554203423576,0.5464746767538222,2.0687095096499717,0.5017357539415618,0.7689129680629615,0.719712305997557,0.3086310385223533,1.1683395251852782,0.2833639569954639,0.8733102467706269,0.48507125007266594
DeepSeek-V4-Pro,ESTP,1.378521094373609,5.683788079244441,0.9090556830701962,5.166879854803794,1.2531524350724754,0.5743947963769671,1.4897373615312155,0.7674269993889358,4.361892430817164,1.0579143070494907,0.883819962759955,0.48507125007266594
DeepSeek-V4-Pro,ESFP,1.0528539879970817,4.3410282008647565,0.8075806215824879,3.5057302527614693,0.8502644780622846,0.6209282063063571,1.1203772370149814,0.5131641700515976,2.2276601338673427,0.5402869429360372,0.9036545464579873,0.48507125007266594
DeepSeek-V4-Pro,ENFP,1.0426855763892027,4.299102765760715,0.8479487977892232,3.6454190217991225,0.8841439809713877,0.5527048327291434,1.2467204355811632,0.7201516233461436,3.0960058356944744,0.7508917104762938,0.7234326854297294,0.48507125007266594
DeepSeek-V4-Pro,ENTP,1.2068593928896159,4.97600875215269,0.8506901692738803,4.233041727677081,1.0266634212270398,0.6344066627332048,1.4180563865512732,0.7286697788110776,3.6258671967930867,0.8794019668729478,0.8265360094187567,0.48507125007266594
DeepSeek-V4-Pro,ESTJ,1.275274079243904,5.258089730334922,0.8899600426465941,4.679489760648486,1.1349429739500008,0.5815740907854433,1.112751808821868,0.6226976542562315,3.274200140948337,0.7941101776789544,0.9978541992185462,0.48507125007266594
DeepSeek-V4-Pro,ESFJ,1.0305656631886146,4.249131083461372,0.8782423529220935,3.7317668806135202,0.9050864128794867,0.4928328026464273,0.9859625194995344,0.7777250337735601,3.30465561539328,0.8014967152092367,0.6478183400091362,0.48507125007266594
DeepSeek-V4-Pro,ENFJ,0.9578567703574141,3.9493446383966178,0.7756136132713677,3.063165465040704,0.7429267506533567,0.6046068438937663,1.023957948036292,0.6372085045732514,2.516555991077097,0.6103544802348121,0.7382120298239715,0.48507125007266594
DeepSeek-V4-Pro,ENTJ,1.2751768884812014,5.257689002554465,0.8621122068138508,4.532717868733144,1.0993455614065482,0.6461543418815039,1.083330636508845,0.459879211636647,2.4179018735254165,0.5864273421720074,1.132333462046262,0.48507125007266594
GLM-4.6V,ISTJ,1.0711529114355474,4.416476595036641,0.8879602756903051,3.9216557749085155,0.9511412345447815,0.492644812847429,0.8922088198588771,0.5126921017432383,2.264292667809156,0.5491716374522796,0.9196624773767991,0.48507125007266594
GLM-4.6V,ISFJ,1.027788777772463,4.237681691580342,0.9435596855778406,3.9985056044865193,0.9697800559954184,0.34040624951451265,0.874096269290522,0.6385871891366383,2.7061292398820846,0.6563327466238981,0.7909343192858326,0.48507125007266594
GLM-4.6V,INFJ,1.1677527542638846,4.81476795043594,0.9216032268628458,4.437305679717573,1.076204706507572,0.45324378074259264,0.9206906036681402,0.46253521545504006,2.2269997313209093,0.5401267717916624,1.0353306551458843,0.48507125007266594
