subset,model,actual_persona,predicted_z_euclidean,distance_z_euclidean,margin_z_euclidean,correct_z_euclidean,predicted_cosine,distance_cosine,margin_cosine,correct_cosine,predicted_mahalanobis,distance_mahalanobis,margin_mahalanobis,correct_mahalanobis
all,Qwen3.5-397B-A17B,ESTP,ESTP,0.3018083369886291,0.33803184080660953,True,ESTP,0.028904384899472113,0.10768297163879104,True,ESTP,0.5465189629108195,0.28204477638221537,True
all,Qwen3.5-397B-A17B,ESFP,ESFP,0.272053557300265,0.3612401322473581,True,ESFP,0.046258903407974006,0.16503059170390855,True,ESFP,0.4752473713906772,0.22232267820180218,True
all,Qwen3.5-397B-A17B,ENFP,ENFP,0.4148638880457133,0.1921322752734247,True,ENFP,0.07769778086384649,0.09860170853103556,True,ENFP,0.6919152564316048,0.17559109473419054,True
all,Qwen3.5-397B-A17B,ENTP,ENTP,0.17838301798675535,0.3434208524124678,True,ENTP,0.009025069480019687,0.07564508942370185,True,ENTP,0.3866661152653301,0.2817666333790241,True
all,Qwen3.5-397B-A17B,ESTJ,ESTJ,0.3347376717771303,0.44609549191442177,True,ESTJ,0.050210633128714766,0.24583361751722033,True,ESTJ,0.4748792392080451,0.27967478567824433,True
all,Qwen3.5-397B-A17B,ESFJ,ESFJ,0.21495688679190783,0.3596640693290202,True,ESFJ,0.022467339939134634,0.17925343325476328,True,ESFJ,0.3194918262554306,0.2468958166985522,True
all,Qwen3.5-397B-A17B,ENFJ,ENFJ,0.2967023615822991,0.28722771319989227,True,ENFJ,0.03841193382481012,0.15544355584228642,True,ENFJ,0.5028767869924125,0.2629118139028048,True
all,Qwen3.5-397B-A17B,ENTJ,ENTJ,0.28597603417292605,0.2222007470393933,True,ENTJ,0.04420909410227891,0.08842320365705592,True,ENTJ,0.46232205523079734,0.24601878454021836,True
all,glm-4.7,ISTJ,ISTJ,0.2854034135101005,0.5790929318646532,True,ISTJ,0.024267081475130903,0.3179806354418696,True,ISTJ,0.5506397241217232,0.18176731552949144,True
all,glm-4.7,ISFJ,ISFJ,0.234359816700927,0.48265279532859906,True,ISFJ,0.019755636105001084,0.2352933714694042,True,ISFJ,0.41876922921125526,0.2689423075216921,True
all,glm-4.7,INFJ,INFJ,0.29687329506032417,0.29038323897521306,True,INFJ,0.04851944271306663,0.14493817574414047,True,INFJ,0.6454110170962665,0.2908298447738462,True
all,glm-4.7,INTJ,INTJ,0.33609759563500297,0.4277673605503185,True,INTJ,0.054067684928142845,0.3030322173206056,True,INTJ,0.8153269075478355,0.1858371487115058,True
all,glm-4.7,ISTP,ISTP,0.25944551459572435,0.3405782850447075,True,ISTP,0.043757888142352264,0.20024880461723915,True,ISTP,0.5251822343864639,0.3855559797190955,True
all,glm-4.7,ISFP,ISFP,0.2576924874731134,0.17540130057700726,True,ISFP,0.023653334782256286,0.05274283124125356,True,ISFP,0.5784359620075966,0.23464159047628996,True
all,glm-4.7,INFP,INFP,0.3891255825156606,0.21387633642092968,True,INFP,0.046257998441758374,0.052775419958439485,True,INFP,0.726629574304144,0.15525087186251818,True
all,glm-4.7,INTP,INTP,0.28527503775791335,0.45822621588172124,True,INTP,0.042482072038862784,0.30648755253705373,True,INTP,0.6631510667454195,0.319658736239124,True
all,glm-4.7,ESTP,ESTP,0.30922153829769966,0.2795316429336992,True,ESTP,0.02917030779175578,0.08018094119738173,True,ESTP,0.6615254985551586,0.2559824835487492,True
all,glm-4.7,ESFP,ESFP,0.4054739064842274,0.2909023775647936,True,ESFP,0.061979687035693454,0.15393147543531494,True,ESFP,0.5943723278084048,0.23404063205035464,True
all,glm-4.7,ENFP,ENFP,0.30515353034940973,0.39177157727416634,True,ENFP,0.027242983456614467,0.16367390972107232,True,ENFP,0.4289462243783531,0.29855340670518166,True
all,glm-4.7,ENTP,ENTP,0.36050441143706274,0.3085690896304308,True,ENTP,0.025338762830674155,0.09357471170937337,True,ENTP,0.7854800064873936,0.2699521973966995,True
all,glm-4.7,ESTJ,ESTJ,0.3004753333517637,0.38421252556191243,True,ESTJ,0.02339545154851197,0.16281661520662116,True,ESTJ,0.5239409295400744,0.43264091785770686,True
all,glm-4.7,ESFJ,ESFJ,0.2688098820627995,0.3568830444711227,True,ESFJ,0.02688930740019957,0.1904625918813887,True,ESFJ,0.4323027185741259,0.2448253297776039,True
all,glm-4.7,ENFJ,ENFJ,0.2575886171301119,0.3568716854136828,True,ENFJ,0.03889069463417161,0.20468574142467766,True,ENFJ,0.5575103452276614,0.11907957381878764,True
all,glm-4.7,ENTJ,ENTJ,0.2676393347753109,0.3310284577324444,True,ENTJ,0.03559630013166959,0.14510914222316385,True,ENTJ,0.5729906854972187,0.1512637895748682,True
all,glm-5.1,ISTJ,ISTJ,0.2445717643066881,0.5694340691942574,True,ISTJ,0.031203079314530924,0.34919560904096036,True,ISTJ,0.5584429349744395,0.22805607437430497,True
all,glm-5.1,ISFJ,ISFJ,0.22432740477449367,0.3816251961976781,True,ISFJ,0.027532995621255107,0.17750200421173645,True,ISFJ,0.5390357885014485,0.28313723596150975,True
all,glm-5.1,INFJ,INFJ,0.2031520384125714,0.5049337797596609,True,INFJ,0.012921055937700099,0.23543439541814515,True,INFJ,0.43264965575586783,0.36808173188762433,True
all,glm-5.1,INTJ,INTJ,0.377208730594267,0.29621608939119554,True,INTJ,0.09974892511028488,0.2393501778950312,True,INTJ,0.7580281757429611,0.08212191903616983,True
all,glm-5.1,ISTP,ISTP,0.2578041205951875,0.28638085731724466,True,ISTP,0.0467398911634378,0.1588838049560115,True,ISTP,0.5326512964995215,0.2165421816740002,True
all,glm-5.1,ISFP,ISFP,0.2906477980587866,0.18526937438698698,True,ISFP,0.025805966594135366,0.06597007005532984,True,ISFP,0.5588565199317852,0.20412759969418193,True
all,glm-5.1,INFP,INFP,0.24268505094513676,0.285350904862058,True,INFP,0.018870000808365983,0.06166849033163524,True,INFP,0.5530382497486019,0.16563767774162796,True
all,glm-5.1,INTP,INTP,0.15505260832740317,0.5239541056680992,True,INTP,0.01174065176250827,0.2945079522079481,True,INTP,0.35041726655649463,0.534545396132803,True
all,glm-5.1,ESTP,ESTP,0.2978778919323544,0.29011911959966713,True,ESTP,0.013186226246792221,0.0676577200134767,True,ESTP,0.4892480748513893,0.27502467816898757,True
all,glm-5.1,ESFP,ESFP,0.24967876421278978,0.35904030002039633,True,ESFP,0.03581476638637193,0.1553600210790741,True,ESFP,0.5576961557127397,0.22982942208696366,True
all,glm-5.1,ENFP,ENFP,0.20909141824341815,0.43530128142493973,True,ENFP,0.016854714212620525,0.17477704122002802,True,ENFP,0.4207497989507596,0.25119258832656544,True
all,glm-5.1,ENTP,ENTP,0.2555947676952221,0.3516608740842521,True,ENTP,0.017148886336814106,0.09340115745463251,True,ENTP,0.4952932099995046,0.3558590759804066,True
all,glm-5.1,ESTJ,ESTJ,0.267480134831038,0.40908163702156636,True,ESTJ,0.028026161525442572,0.18276578882465278,True,ESTJ,0.6254405477920555,0.3767624723645788,True
all,glm-5.1,ESFJ,ESFJ,0.25659029319474136,0.37449737731508237,True,ESFJ,0.03345202142968007,0.20990172095418713,True,ESFJ,0.5342940126580721,0.27668775092356446,True
all,glm-5.1,ENFJ,ENFJ,0.2418206917180487,0.26264119743887065,True,ENFJ,0.04373766478138452,0.14244638424346034,True,ENFJ,0.5153444727167373,0.05257197246076184,True
all,glm-5.1,ENTJ,ENTJ,0.37410229507454235,0.3354645948968648,True,ENTJ,0.0663536479275183,0.17644090917956068,True,ENTJ,0.8152251603313774,0.1950169053686277,True
